        1316 | ip 24: addi        3        1 3 |      3941014      24       0     185   65536      8610051
        1317 | ip 25: seti       17        4 1 |      3941014      25       0     186   65536      8610051
        1318 | ip 18: addi        3        1 2 |      3941014      18       0     186   65536      8610051
        1319 | ip 19: muli        2      256 2 |      3941014      19     187     186   65536      8610051
        1320 | ip 20: gtrr        2        4 2 |      3941014      20   47872     186   65536      8610051
        1321 | ip 21: addr        2        1 1 |      3941014      21       0     186   65536      8610051
        1322 | ip 22: addi        1        1 1 |      3941014      22       0     186   65536      8610051
        1323 | ip 24: addi        3        1 3 |      3941014      24       0     186   65536      8610051
        1324 | ip 25: seti       17        4 1 |      3941014      25       0     187   65536      8610051
        1325 | ip 18: addi        3        1 2 |      3941014      18       0     187   65536      8610051
        1326 | ip 19: muli        2      256 2 |      3941014      19     188     187   65536      8610051
        1327 | ip 20: gtrr        2        4 2 |      3941014      20   48128     187   65536      8610051
        1328 | ip 21: addr        2        1 1 |      3941014      21       0     187   65536      8610051
        1329 | ip 22: addi        1        1 1 |      3941014      22       0     187   65536      8610051
        1330 | ip 24: addi        3        1 3 |      3941014      24       0     187   65536      8610051
        1331 | ip 25: seti       17        4 1 |      3941014      25       0     188   65536      8610051
        1332 | ip 18: addi        3        1 2 |      3941014      18       0     188   65536      8610051
        1333 | ip 19: muli        2      256 2 |      3941014      19     189     188   65536      8610051
        1334 | ip 20: gtrr        2        4 2 |      3941014      20   48384     188   65536      8610051
        1335 | ip 21: addr        2        1 1 |      3941014      21       0     188   65536      8610051
        1336 | ip 22: addi        1        1 1 |      3941014      22       0     188   65536      8610051
        1337 | ip 24: addi        3        1 3 |      3941014      24       0     188   65536      8610051
        1338 | ip 25: seti       17        4 1 |      3941014      25       0     189   65536      8610051
        1339 | ip 18: addi        3        1 2 |      3941014      18       0     189   65536      8610051
        1340 | ip 19: muli        2      256 2 |      3941014      19     190     189   65536      8610051
        1341 | ip 20: gtrr        2        4 2 |      3941014      20   48640     189   65536      8610051
        1342 | ip 21: addr        2        1 1 |      3941014      21       0     189   65536      8610051
        1343 | ip 22: addi        1        1 1 |      3941014      22       0     189   65536      8610051
        1344 | ip 24: addi        3        1 3 |      3941014      24       0     189   65536      8610051
        1345 | ip 25: seti       17        4 1 |      3941014      25       0     190   65536      8610051
        1346 | ip 18: addi        3        1 2 |      3941014      18       0     190   65536      8610051
        1347 | ip 19: muli        2      256 2 |      3941014      19     191     190   65536      8610051
        1348 | ip 20: gtrr        2        4 2 |      3941014      20   48896     190   65536      8610051
        1349 | ip 21: addr        2        1 1 |      3941014      21       0     190   65536      8610051
        1350 | ip 22: addi        1        1 1 |      3941014      22       0     190   65536      8610051
        1351 | ip 24: addi        3        1 3 |      3941014      24       0     190   65536      8610051
        1352 | ip 25: seti       17        4 1 |      3941014      25       0     191   65536      8610051
        1353 | ip 18: addi        3        1 2 |      3941014      18       0     191   65536      8610051
        1354 | ip 19: muli        2      256 2 |      3941014      19     192     191   65536      8610051
        1355 | ip 20: gtrr        2        4 2 |      3941014      20   49152     191   65536      8610051
        1356 | ip 21: addr        2        1 1 |      3941014      21       0     191   65536      8610051
        1357 | ip 22: addi        1        1 1 |      3941014      22       0     191   65536      8610051
        1358 | ip 24: addi        3        1 3 |      3941014      24       0     191   65536      8610051
        1359 | ip 25: seti       17        4 1 |      3941014      25       0     192   65536      8610051
        1360 | ip 18: addi        3        1 2 |      3941014      18       0     192   65536      8610051
        1361 | ip 19: muli        2      256 2 |      3941014      19     193     192   65536      8610051
        1362 | ip 20: gtrr        2        4 2 |      3941014      20   49408     192   65536      8610051
        1363 | ip 21: addr        2        1 1 |      3941014      21       0     192   65536      8610051
        1364 | ip 22: addi        1        1 1 |      3941014      22       0     192   65536      8610051
        1365 | ip 24: addi        3        1 3 |      3941014      24       0     192   65536      8610051
        1366 | ip 25: seti       17        4 1 |      3941014      25       0     193   65536      8610051
        1367 | ip 18: addi        3        1 2 |      3941014      18       0     193   65536      8610051
        1368 | ip 19: muli        2      256 2 |      3941014      19     194     193   65536      8610051
        1369 | ip 20: gtrr        2        4 2 |      3941014      20   49664     193   65536      8610051
        1370 | ip 21: addr        2        1 1 |      3941014      21       0     193   65536      8610051
        1371 | ip 22: addi        1        1 1 |      3941014      22       0     193   65536      8610051
